,OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad,Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU,Latitud,Longitud
558,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.1,33.07,7.97,5.58,87.4,25.43,6.38,36297,0.85,CTDO-2,E7,0.81,-42.75091423,-73.58542829
559,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.1,33.07,7.98,5.58,87.53,25.43,6.38,36297,0.86,CTDO-2,E7,0.8,-42.75091423,-73.58542829
560,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.09,33.07,7.98,5.58,87.48,25.43,6.38,36298,1,CTDO-2,E7,0.8,-42.75091423,-73.58542829
561,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.09,33.07,7.99,5.59,87.64,25.43,6.38,36299,0.99,CTDO-2,E7,0.79,-42.75091423,-73.58542829
562,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.09,33.07,8,5.6,87.73,25.43,6.38,36299,0.96,CTDO-2,E7,0.79,-42.75091423,-73.58542829
563,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.09,33.08,7.99,5.59,87.59,25.44,6.38,36300,0.92,CTDO-2,E7,0.79,-42.75091423,-73.58542829
564,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.08,33.09,7.98,5.58,87.46,25.45,6.38,36305,1.05,CTDO-2,E7,0.8,-42.75091423,-73.58542829
565,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.08,33.09,7.98,5.59,87.53,25.45,6.38,36308,0.98,CTDO-2,E7,0.8,-42.75091423,-73.58542829
566,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.08,33.09,7.97,5.58,87.4,25.45,6.38,36311,0.91,CTDO-2,E7,0.81,-42.75091423,-73.58542829
567,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.08,33.1,7.94,5.55,87.03,25.45,6.38,36315,0.92,CTDO-2,E7,0.83,-42.75091423,-73.58542829
568,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.08,33.1,7.97,5.58,87.4,25.45,6.38,36315,0.95,CTDO-2,E7,0.81,-42.75091423,-73.58542829
569,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.08,33.1,7.97,5.58,87.42,25.45,6.38,36314,0.86,CTDO-2,E7,0.81,-42.75091423,-73.58542829
570,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.08,33.1,7.94,5.56,87.1,25.45,6.38,36316,0.8,CTDO-2,E7,0.83,-42.75091423,-73.58542829
571,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.08,33.1,7.94,5.56,87.12,25.46,6.38,36320,0.98,CTDO-2,E7,0.82,-42.75091423,-73.58542829
572,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.08,33.11,7.93,5.55,86.95,25.46,6.38,36323,0.86,CTDO-2,E7,0.84,-42.75091423,-73.58542829
573,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.08,33.11,7.92,5.54,86.81,25.46,6.38,36325,0.81,CTDO-2,E7,0.84,-42.75091423,-73.58542829
574,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-44,10.08,33.11,7.9,5.53,86.67,25.46,6.38,36326,0.79,CTDO-2,E7,0.85,-42.75091423,-73.58542829
575,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-45,10.08,33.11,7.9,5.52,86.58,25.46,6.38,36326,0.82,CTDO-2,E7,0.86,-42.75091423,-73.58542829
576,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-46,10.08,33.11,7.9,5.53,86.68,25.46,6.38,36328,0.88,CTDO-2,E7,0.85,-42.75091423,-73.58542829
577,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-47,10.08,33.11,7.91,5.54,86.77,25.46,6.38,36329,0.84,CTDO-2,E7,0.85,-42.75091423,-73.58542829
578,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-48,10.08,33.11,7.91,5.53,86.72,25.46,6.38,36330,0.77,CTDO-2,E7,0.85,-42.75091423,-73.58542829
579,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-49,10.08,33.11,7.9,5.53,86.63,25.46,6.38,36330,0.84,CTDO-2,E7,0.86,-42.75091423,-73.58542829
580,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-50,10.08,33.11,7.9,5.53,86.66,25.46,6.38,36331,0.85,CTDO-2,E7,0.85,-42.75091423,-73.58542829
581,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-51,10.08,33.11,7.88,5.51,86.37,25.46,6.38,36332,0.85,CTDO-2,E7,0.87,-42.75091423,-73.58542829
582,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-52,10.08,33.11,7.89,5.52,86.51,25.46,6.38,36333,0.84,CTDO-2,E7,0.86,-42.75091423,-73.58542829
583,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-53,10.08,33.11,7.91,5.54,86.76,25.47,6.38,36334,0.76,CTDO-2,E7,0.85,-42.75091423,-73.58542829
584,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-54,10.08,33.12,7.9,5.52,86.58,25.47,6.38,36335,0.78,CTDO-2,E7,0.86,-42.75091423,-73.58542829
585,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-55,10.08,33.11,7.86,5.5,86.15,25.47,6.38,36334,0.77,CTDO-2,E7,0.89,-42.75091423,-73.58542829
586,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-56,10.08,33.11,7.87,5.51,86.31,25.46,6.38,36335,0.77,CTDO-2,E7,0.88,-42.75091423,-73.58542829
587,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-57,10.08,33.11,7.87,5.51,86.34,25.47,6.38,36336,0.71,CTDO-2,E7,0.87,-42.75091423,-73.58542829
588,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-58,10.08,33.12,7.88,5.52,86.45,25.47,6.38,36339,0.72,CTDO-2,E7,0.87,-42.75091423,-73.58542829
589,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-59,10.08,33.12,7.9,5.52,86.58,25.47,6.38,36339,0.75,CTDO-2,E7,0.86,-42.75091423,-73.58542829
590,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-60,10.07,33.12,7.9,5.53,86.63,25.47,6.38,36340,0.78,CTDO-2,E7,0.86,-42.75091423,-73.58542829
591,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-61,10.07,33.12,7.89,5.52,86.54,25.47,6.38,36340,0.76,CTDO-2,E7,0.86,-42.75091423,-73.58542829
592,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-62,10.07,33.12,7.87,5.51,86.35,25.47,6.38,36341,0.78,CTDO-2,E7,0.87,-42.75091423,-73.58542829
593,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-63,10.07,33.12,7.89,5.52,86.52,25.47,6.38,36341,0.73,CTDO-2,E7,0.86,-42.75091423,-73.58542829
594,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-64,10.07,33.12,7.89,5.52,86.46,25.47,6.38,36341,0.73,CTDO-2,E7,0.87,-42.75091423,-73.58542829
595,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-65,10.07,33.12,7.88,5.52,86.44,25.47,6.38,36342,0.78,CTDO-2,E7,0.87,-42.75091423,-73.58542829
596,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-66,10.07,33.12,7.87,5.51,86.32,25.48,6.38,36342,0.79,CTDO-2,E7,0.88,-42.75091423,-73.58542829
597,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-67,10.07,33.12,7.86,5.5,86.17,25.48,6.38,36342,0.77,CTDO-2,E7,0.89,-42.75091423,-73.58542829
598,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-68,10.07,33.12,7.87,5.51,86.28,25.48,6.38,36342,0.75,CTDO-2,E7,0.88,-42.75091423,-73.58542829
599,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-69,10.07,33.13,7.86,5.5,86.23,25.48,6.38,36342,0.75,CTDO-2,E7,0.88,-42.75091423,-73.58542829
600,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-70,10.06,33.13,7.85,5.5,86.12,25.48,6.38,36343,0.75,CTDO-2,E7,0.89,-42.75091423,-73.58542829
601,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-71,10.06,33.13,7.85,5.5,86.12,25.48,6.38,36343,0.79,CTDO-2,E7,0.89,-42.75091423,-73.58542829
602,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-72,10.06,33.13,7.84,5.49,85.95,25.48,6.38,36344,0.82,CTDO-2,E7,0.9,-42.75091423,-73.58542829
603,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-73,10.06,33.13,7.85,5.49,86.04,25.48,6.38,36344,0.67,CTDO-2,E7,0.89,-42.75091423,-73.58542829
604,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-74,10.06,33.13,7.84,5.49,86,25.48,6.38,36345,0.78,CTDO-2,E7,0.9,-42.75091423,-73.58542829
605,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021d,10/21/2020,12:12:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-75,10.06,33.13,7.84,5.48,85.93,25.48,6.38,36345,0.78,CTDO-2,E7,0.9,-42.75091423,-73.58542829
606,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-1,10.07,33.13,7.81,5.47,85.68,25.48,6.38,36346,0.73,CTDO-2,E2,0.92,,
607,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-2,10.53,33.02,9.84,6.89,108.92,25.32,6.32,36627,1.36,CTDO-2,E2,-0.56,,
608,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-3,10.45,33.03,9.8,6.85,108.23,25.34,6.33,36562,1.76,CTDO-2,E2,-0.52,,
609,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-4,10.32,33.03,9.24,6.47,101.83,25.36,6.35,36454,2.15,CTDO-2,E2,-0.11,,
610,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-5,10.23,33.04,8.73,6.11,96.01,25.38,6.36,36378,1.88,CTDO-2,E2,0.26,,
611,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-6,10.17,33.04,8.37,5.86,91.98,25.39,6.37,36324,1.5,CTDO-2,E2,0.51,,
612,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-7,10.15,33.04,8.28,5.79,90.91,25.4,6.38,36307,1.37,CTDO-2,E2,0.58,,
613,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-8,10.14,33.04,8.23,5.76,90.3,25.4,6.38,36297,1.44,CTDO-2,E2,0.62,,
614,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-9,10.13,33.04,8.19,5.73,89.87,25.4,6.38,36295,1.44,CTDO-2,E2,0.65,,
615,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-10,10.13,33.04,8.15,5.7,89.46,25.4,6.38,36293,1.47,CTDO-2,E2,0.67,,
616,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-11,10.13,33.04,8.15,5.7,89.38,25.4,6.38,36293,1.38,CTDO-2,E2,0.68,,
617,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-12,10.13,33.05,8.15,5.71,89.47,25.41,6.38,36295,1.31,CTDO-2,E2,0.67,,
618,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-13,10.13,33.05,8.13,5.69,89.21,25.41,6.38,36295,1.34,CTDO-2,E2,0.69,,
619,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-14,10.12,33.05,8.12,5.68,89.15,25.41,6.38,36298,1.35,CTDO-2,E2,0.69,,
620,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-15,10.13,33.05,8.14,5.7,89.35,25.41,6.38,36299,1.69,CTDO-2,E2,0.68,,
621,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-16,10.12,33.05,8.14,5.7,89.33,25.41,6.38,36299,1.57,CTDO-2,E2,0.68,,
622,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-17,10.12,33.05,8.17,5.72,89.66,25.41,6.38,36299,1.61,CTDO-2,E2,0.66,-42.73647515,-73.54560162
623,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-18,10.12,33.05,8.18,5.72,89.71,25.41,6.38,36300,1.6,CTDO-2,E2,0.66,-42.73647515,-73.54560162
624,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-19,10.12,33.05,8.19,5.73,89.88,25.41,6.38,36300,1.79,CTDO-2,E2,0.65,-42.73647515,-73.54560162
625,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-20,10.12,33.05,8.17,5.72,89.7,25.41,6.38,36299,1.67,CTDO-2,E2,0.66,-42.73647515,-73.54560162
626,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-21,10.12,33.05,8.16,5.71,89.58,25.41,6.38,36301,1.5,CTDO-2,E2,0.67,-42.73647515,-73.54560162
627,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-22,10.12,33.06,8.16,5.71,89.55,25.41,6.38,36303,1.58,CTDO-2,E2,0.67,-42.73647515,-73.54560162
628,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-23,10.12,33.06,8.16,5.71,89.49,25.41,6.38,36303,1.32,CTDO-2,E2,0.67,-42.73647515,-73.54560162
629,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-24,10.12,33.06,8.15,5.7,89.39,25.42,6.38,36303,1.39,CTDO-2,E2,0.68,-42.73647515,-73.54560162
630,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-25,10.12,33.06,8.17,5.72,89.66,25.42,6.38,36302,1.41,CTDO-2,E2,0.66,-42.73647515,-73.54560162
631,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-26,10.12,33.06,8.18,5.72,89.72,25.42,6.38,36303,1.42,CTDO-2,E2,0.66,-42.73647515,-73.54560162
632,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-27,10.12,33.06,8.21,5.74,90.03,25.42,6.38,36304,1.52,CTDO-2,E2,0.64,-42.73647515,-73.54560162
633,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.12,33.06,8.21,5.75,90.1,25.42,6.38,36304,1.49,CTDO-2,E2,0.63,-42.73647515,-73.54560162
634,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.12,33.06,8.24,5.76,90.37,25.42,6.38,36307,1.61,CTDO-2,E2,0.62,-42.73647515,-73.54560162
635,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.12,33.06,8.22,5.75,90.2,25.42,6.38,36308,1.46,CTDO-2,E2,0.63,-42.73647515,-73.54560162
636,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.12,33.06,8.2,5.74,89.98,25.42,6.38,36308,1.48,CTDO-2,E2,0.64,-42.73647515,-73.54560162
637,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.12,33.06,8.2,5.74,89.96,25.42,6.38,36310,1.68,CTDO-2,E2,0.64,-42.73647515,-73.54560162
638,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.11,33.07,8.21,5.74,90.03,25.42,6.38,36313,1.35,CTDO-2,E2,0.64,-42.73647515,-73.54560162
639,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.11,33.07,8.2,5.74,89.93,25.43,6.38,36316,1.3,CTDO-2,E2,0.64,-42.73647515,-73.54560162
640,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.12,33.08,8.17,5.72,89.64,25.43,6.38,36323,1.47,CTDO-2,E2,0.66,-42.73647515,-73.54560162
641,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.12,33.08,8.15,5.71,89.49,25.43,6.38,36330,1.38,CTDO-2,E2,0.67,-42.73647515,-73.54560162
642,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.12,33.09,8.1,5.67,88.94,25.44,6.38,36336,1.18,CTDO-2,E2,0.71,-42.73647515,-73.54560162
643,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.12,33.09,8.07,5.65,88.57,25.44,6.38,36339,1.07,CTDO-2,E2,0.73,-42.73647515,-73.54560162
644,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.12,33.09,8.08,5.65,88.64,25.44,6.38,36341,1.09,CTDO-2,E2,0.73,-42.73647515,-73.54560162
645,2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021c,10/21/2020,11:51:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.12,33.09,8.07,5.65,88.61,25.44,6.38,36342,1.1,CTDO-2,E2,0.73,-42.73647515,-73.54560162
